Order Id,Product Code,Customer Id,Inward Date,Dispatch Date,Quantity Sold,Price
230863,C328183F,CUST_04714,2024-07-28,2024-08-29,3,158859
240514,433FA651,CUST_04715,2023-08-27,2023-10-12,1,21816
718922,CDB8E92A,CUST_04716,2023-10-10,2023-12-05,7,51977
165556,52F46BBB,CUST_04717,2024-12-27,2025-02-24,7,175673
436819,EF45CAF7,CUST_04718,2025-01-01,2025-01-19,4,34817
119678,19E65709,CUST_04719,2023-05-09,2023-05-12,8,51714
184907,96FB9FCD,CUST_04720,2024-10-26,2024-11-29,3,103788
651890,D8B4A9C5,CUST_04721,2025-02-26,2025-03-25,3,160685
788341,6EE67855,CUST_04722,2024-05-21,2024-07-19,10,36838
817892,0339FF5D,CUST_04723,2023-07-31,2023-09-29,4,38200
203736,80EB510A,CUST_04724,2024-12-31,2025-02-06,1,141459
534692,8F902F46,CUST_04725,2024-01-14,2024-03-07,7,154811
551777,4E43E5AC,CUST_04726,2024-02-01,2024-03-24,10,123647
146888,BD67E8B9,CUST_04727,2023-04-24,2023-06-18,6,11725
215267,209D46A6,CUST_04728,2024-10-16,2024-12-12,7,122845
49022,BC3FA6D7,CUST_04729,2023-09-28,2023-11-17,5,25376
350853,D805B7D7,CUST_04730,2023-05-21,2023-06-01,1,126808
469842,B1B66DDA,CUST_04731,2024-07-11,2024-08-01,2,126288
582938,D1832F4F,CUST_04732,2025-03-18,2025-05-12,5,36375
322612,563CC26B,CUST_04733,2025-01-30,2025-02-25,5,111628
478797,BDA8FC30,CUST_04734,2023-06-09,2023-06-12,10,158063
335299,301C5393,CUST_04735,2023-10-18,2023-10-19,9,8001
865687,EA4D9B55,CUST_04736,2023-09-16,2023-10-02,8,36271
553539,D78DA763,CUST_04737,2023-09-01,2023-09-17,4,174904
928985,A183B7AA,CUST_04738,2024-08-22,2024-10-20,8,36404
942417,84A7990F,CUST_04739,2024-04-18,2024-05-02,4,70639
500481,B87FCC7C,CUST_04740,2023-10-01,2023-11-23,9,13834
64889,5099574D,CUST_04741,2024-06-07,2024-07-27,3,6499
502311,5F17EE26,CUST_04742,2024-06-11,2024-07-13,6,28361
370629,649A0476,CUST_04743,2023-06-19,2023-08-02,6,190989
207075,0166F843,CUST_04744,2023-05-10,2023-06-26,2,14461
911913,75366058,CUST_04745,2024-08-20,2024-09-15,1,29841
544912,DD521FDF,CUST_04746,2023-08-20,2023-09-30,4,37017
301070,28DFF809,CUST_04747,2023-05-22,2023-06-26,7,85644
150195,EE4C1CE3,CUST_04748,2025-02-06,2025-03-03,9,17042
171683,B03D5890,CUST_04749,2023-08-17,2023-10-13,10,166373
50655,3E55B1DC,CUST_04750,2024-11-27,2025-01-26,3,117730
281444,519E7995,CUST_04751,2024-03-21,2024-05-17,4,65787
72092,E3797114,CUST_04752,2025-03-09,2025-03-18,7,114783
878129,8AE95554,CUST_04753,2023-09-25,2023-11-16,3,142882
631480,0B727497,CUST_04754,2024-01-26,2024-02-28,10,139983
647907,72D6960F,CUST_04755,2023-08-09,2023-09-14,9,149915
651707,D844C9DD,CUST_04756,2024-09-12,2024-09-26,3,99039
936508,F633E915,CUST_04757,2024-05-30,2024-07-23,6,71622
782946,EB1C8B27,CUST_04758,2023-08-16,2023-09-18,1,196433
99456,D407F037,CUST_04759,2023-11-20,2023-12-14,5,121848
787598,A5AC704D,CUST_04760,2023-09-12,2023-09-24,4,97224
397025,975D5342,CUST_04761,2024-06-09,2024-07-19,6,87327
631851,CDD822FA,CUST_04762,2024-11-08,2025-01-05,4,145686
360850,CFA761F1,CUST_04763,2023-08-08,2023-09-14,10,7481
853804,47218128,CUST_04764,2024-10-06,2024-10-12,8,163083
279337,1AC64B4D,CUST_04765,2025-03-10,2025-03-22,2,120310
143248,71714BFB,CUST_04766,2023-07-30,2023-08-28,10,180767
481450,6401897,CUST_04767,2024-07-27,2024-08-11,2,39196
998323,D328EAA4,CUST_04768,2024-03-27,2024-05-06,6,13053
814863,BA9EA44F,CUST_04769,2023-11-13,2023-11-28,9,190663
799761,4C47F65D,CUST_04770,2023-09-22,2023-10-30,3,35806
822954,B00C9D3F,CUST_04771,2024-07-24,2024-08-19,9,123943
970243,F22DE637,CUST_04772,2024-04-14,2024-04-15,5,8178
255273,5AD60CB7,CUST_04773,2023-09-06,2023-10-28,2,142532
546893,2A586C84,CUST_04774,2024-03-11,2024-03-26,2,165677
913547,C4FDBF29,CUST_04775,2023-03-21,2023-04-14,1,109101
801660,A0F479C4,CUST_04776,2023-09-14,2023-10-17,5,171180
990133,859E3371,CUST_04777,2025-02-01,2025-02-16,8,180594
548476,D2902757,CUST_04778,2023-04-24,2023-05-06,9,156023
39737,35A674F5,CUST_04779,2024-02-11,2024-02-19,7,33577
172461,927088D9,CUST_04780,2025-01-22,2025-02-13,10,83101
208597,FFD7FDEF,CUST_04781,2023-11-19,2023-12-30,4,195855
951450,DAD92365,CUST_04782,2024-07-31,2024-08-15,8,151403
91406,BDDF070D,CUST_04783,2024-03-26,2024-04-18,2,132606
52347,90907018,CUST_04784,2024-04-03,2024-04-14,1,195014
732403,A60C253F,CUST_04785,2023-09-03,2023-10-13,2,22271
501848,ADF9983A,CUST_04786,2023-10-28,2023-11-10,3,36171
309268,CEEE3F30,CUST_04787,2025-02-21,2025-04-13,5,73905
441465,F759B846,CUST_04788,2024-12-04,2025-01-11,4,123536
835357,AA844F0F,CUST_04789,2024-06-16,2024-07-12,5,122168
825916,2A3B607D,CUST_04790,2024-10-11,2024-12-08,6,135921
66059,FA73F466,CUST_04791,2023-12-23,2024-02-17,3,165112
168896,C1C8A325,CUST_04792,2024-06-28,2024-08-04,10,135816
392596,5DF17A3D,CUST_04793,2024-06-13,2024-08-03,7,60147
815549,0CF4DCEB,CUST_04794,2024-04-11,2024-04-30,10,83951
673560,DEC7DB40,CUST_04795,2023-06-30,2023-08-01,1,43517
270043,F3A609D5,CUST_04796,2023-10-25,2023-10-29,9,98461
299956,F893AE6B,CUST_04797,2023-06-12,2023-07-27,1,139778
323205,36642B5E,CUST_04798,2024-05-08,2024-05-15,6,140957
982061,8D19C851,CUST_04799,2024-03-08,2024-04-15,8,24072
452416,B1056C4E,CUST_04800,2024-07-03,2024-07-04,6,142769
931505,BE9B1DB3,CUST_04801,2024-06-22,2024-08-18,7,72125
537646,96ADB3A2,CUST_04802,2023-10-25,2023-12-08,2,96033
919460,E22BDCD2,CUST_04803,2023-07-07,2023-07-29,10,131841
407575,DEE1E3DC,CUST_04804,2023-10-18,2023-11-21,5,13836
573770,7CD070FC,CUST_04805,2023-10-25,2023-12-06,9,111968
233581,A7BA4784,CUST_04806,2024-03-11,2024-04-11,9,55222
337503,97FEF14F,CUST_04807,2023-12-04,2024-01-14,10,177647
920267,9E78DD1C,CUST_04808,2024-08-19,2024-09-28,9,188782
961913,C544E306,CUST_04809,2024-02-05,2024-03-09,8,43034
985399,A458CB30,CUST_04810,2024-02-17,2024-04-01,7,30375
362019,AAE5E680,CUST_04811,2023-07-01,2023-08-18,10,177036
678753,7.31E+71,CUST_04812,2024-07-24,2024-07-25,4,173325
49403,BC53971B,CUST_04813,2023-12-31,2024-02-10,8,80041
710202,797A7ACC,CUST_04814,2024-02-27,2024-03-21,10,178837
605194,92A7AF48,CUST_04815,2025-02-03,2025-04-02,7,52276
321210,9F126FE1,CUST_04816,2024-02-03,2024-03-09,3,145600
638615,8FBDA861,CUST_04817,2024-06-29,2024-08-24,9,8186
994908,78ED9DF8,CUST_04818,2025-01-18,2025-02-15,2,198214
359125,952A07E3,CUST_04819,2023-11-08,2023-12-18,3,60775
448163,4B4CE4A5,CUST_04820,2025-02-22,2025-03-03,1,55411
733870,56B5A68A,CUST_04821,2023-10-25,2023-11-01,10,170226
647987,FE1D9158,CUST_04822,2023-04-14,2023-04-25,4,146139
457179,FA35B1E5,CUST_04823,2024-08-14,2024-08-28,4,176257
458908,026A67DF,CUST_04824,2023-07-15,2023-08-14,3,85628
320020,FCB7359D,CUST_04825,2023-08-29,2023-09-16,6,98237
529940,146B9528,CUST_04826,2023-10-25,2023-12-09,4,151749
411967,CDD39FAE,CUST_04827,2024-09-28,2024-09-29,8,61746
288501,29E45277,CUST_04828,2023-09-05,2023-11-02,1,192723
332429,BAFE8D61,CUST_04829,2023-05-02,2023-05-29,3,186649
944370,7BAE1637,CUST_04830,2023-05-22,2023-07-13,2,11881
193875,9E8321AC,CUST_04831,2024-02-11,2024-03-13,5,183152
745458,747BAF94,CUST_04832,2023-05-15,2023-06-05,9,40817
333479,06685F9B,CUST_04833,2024-11-27,2024-12-29,10,40870
690309,FD5200F3,CUST_04834,2023-09-20,2023-10-26,1,143551
713662,D7B48785,CUST_04835,2024-03-20,2024-05-08,5,92624
474965,6C1B922E,CUST_04836,2023-04-11,2023-05-27,1,128298
482102,43E7E715,CUST_04837,2024-07-13,2024-09-02,6,65572
276310,F1795C69,CUST_04838,2025-03-12,2025-03-13,7,61312
481477,2D49F895,CUST_04839,2024-02-16,2024-03-13,1,67815
471597,5608801B,CUST_04840,2024-05-01,2024-05-03,7,166547
642383,B7DE0BBF,CUST_04841,2023-07-16,2023-08-31,10,143335
258365,E52264D3,CUST_04842,2024-01-12,2024-01-17,7,195053
319546,83B4D715,CUST_04843,2024-12-29,2025-02-24,9,106411
622965,6E42D771,CUST_04844,2024-12-31,2025-01-25,2,83128
133422,9BCD6735,CUST_04845,2025-02-21,2025-04-22,5,6624
394125,7B96BDEC,CUST_04846,2023-04-03,2023-04-27,6,54653
443004,7F7C90F4,CUST_04847,2023-08-30,2023-09-21,5,32236
83640,D88F621A,CUST_04848,2025-01-01,2025-02-02,7,82721
950434,277848C4,CUST_04849,2023-05-27,2023-05-31,8,70240
37784,7CC55496,CUST_04850,2023-07-26,2023-08-06,6,199701
452191,4DAA686E,CUST_04851,2023-04-22,2023-05-22,9,6123
772068,51246816,CUST_04852,2024-12-06,2025-01-23,7,147604
314898,0C73523E,CUST_04853,2024-10-13,2024-11-21,1,112757
558849,861B872A,CUST_04854,2024-07-09,2024-08-10,8,163238
610013,78B4FB22,CUST_04855,2024-06-28,2024-07-14,8,72377
187837,6D1AEF68,CUST_04856,2024-10-18,2024-10-29,10,74845
262065,D2E46C25,CUST_04857,2024-10-24,2024-12-15,2,108040
709632,8309278B,CUST_04858,2025-01-09,2025-03-05,9,18152
23752,E1A5A9CD,CUST_04859,2025-01-22,2025-03-07,3,138854
978900,FE62FA9F,CUST_04860,2023-12-22,2024-02-10,10,185655
5031,7BED17CD,CUST_04861,2024-02-23,2024-04-13,7,191861
342273,9DD3E08B,CUST_04862,2025-01-02,2025-02-04,8,51369
878757,801765EB,CUST_04863,2024-02-23,2024-03-05,2,31696
628187,07C3BFDF,CUST_04864,2023-07-12,2023-08-30,4,154061
441258,C95F7B4F,CUST_04865,2025-02-24,2025-03-22,7,79278
888597,858A423D,CUST_04866,2023-07-20,2023-07-22,9,123507
197850,BA720AF4,CUST_04867,2023-12-31,2024-01-31,1,27293
487114,DC9C0448,CUST_04868,2024-11-17,2024-12-28,6,109345
441778,3B40825C,CUST_04869,2024-02-21,2024-03-18,10,45960
594355,2F6105E9,CUST_04870,2024-12-30,2025-02-06,4,38406
378780,A4570EF9,CUST_04871,2023-04-16,2023-05-14,5,6450
377962,B975FC8B,CUST_04872,2023-05-10,2023-06-27,5,6866
293533,67D0F8EB,CUST_04873,2025-02-05,2025-03-15,4,126457
837742,3589F1E6,CUST_04874,2025-01-15,2025-03-03,9,58967
333042,7A191CDC,CUST_04875,2024-12-07,2025-01-07,5,26880
662253,B37C2BEA,CUST_04876,2023-11-25,2023-12-03,6,198185
831037,010E1F10,CUST_04877,2023-10-25,2023-11-27,5,173118
360621,4B3B423C,CUST_04878,2023-09-18,2023-10-30,8,178482
311604,EE0912CF,CUST_04879,2023-04-15,2023-05-05,4,123296
215967,04B0FD0F,CUST_04880,2025-01-13,2025-02-15,10,133737
871035,410A6468,CUST_04881,2023-11-16,2023-11-26,9,118420
920813,20EE93BC,CUST_04882,2024-09-07,2024-10-01,9,175832
365754,B9E104CA,CUST_04883,2024-06-30,2024-07-03,10,81222
125397,449A2AAB,CUST_04884,2023-06-19,2023-06-21,6,40190
694774,A7AA25C5,CUST_04885,2023-09-17,2023-09-24,10,5731
992766,77C7170A,CUST_04886,2023-04-08,2023-06-06,3,183181
502893,1A7945A3,CUST_04887,2023-08-12,2023-08-27,3,97555
899015,9816DC63,CUST_04888,2024-12-15,2025-02-09,7,157781
212528,A22E37DE,CUST_04889,2024-05-16,2024-06-09,2,198883
120825,B2D0B2CE,CUST_04890,2023-10-24,2023-12-07,8,22745
922366,3F487D62,CUST_04891,2024-04-08,2024-05-03,8,23610
403337,04260A95,CUST_04892,2023-05-17,2023-07-14,4,86869
784133,E63FC64A,CUST_04893,2024-10-09,2024-11-04,4,133928
31213,9304CE63,CUST_04894,2025-02-02,2025-04-03,2,143765
339311,45CEC556,CUST_04895,2023-03-22,2023-04-17,1,193524
429129,143F23E6,CUST_04896,2023-03-27,2023-05-09,7,54380
287831,9479A2B4,CUST_04897,2024-05-25,2024-07-07,5,98561
247540,C797EFF7,CUST_04898,2024-09-25,2024-10-16,10,113885
751546,B1720CC1,CUST_04899,2024-04-28,2024-06-14,9,36347
518894,E6B7E0C4,CUST_04900,2024-04-09,2024-04-25,10,148002
971459,799A86CB,CUST_04901,2024-03-13,2024-04-21,1,116897
215770,D367BC3C,CUST_04902,2024-08-31,2024-09-20,10,41209
784235,980DA5BC,CUST_04903,2023-09-30,2023-10-14,8,191889
704004,F8736216,CUST_04904,2023-12-10,2023-12-26,4,105138
688858,C48944FA,CUST_04905,2025-01-21,2025-03-15,9,126388
989699,0A4BEA29,CUST_04906,2025-01-16,2025-01-24,3,157840
568091,41910188,CUST_04907,2023-09-25,2023-10-04,10,52155
704833,BDF15BFE,CUST_04908,2023-11-08,2024-01-03,9,192438
675260,5E809C4E,CUST_04909,2023-10-04,2023-10-21,4,46474
21648,6CCBD61E,CUST_04910,2024-05-29,2024-06-20,5,41561
546964,F08E993C,CUST_04911,2023-11-05,2023-12-13,1,106725
299879,9F563BBD,CUST_04912,2023-11-22,2024-01-18,6,121841
142436,6DA94A46,CUST_04913,2023-07-10,2023-09-03,6,26874
354968,49B87452,CUST_04914,2024-09-17,2024-10-18,1,42798
845777,6B56B4BD,CUST_04915,2023-04-11,2023-04-27,10,100725
498066,A69F7569,CUST_04916,2024-12-23,2025-01-25,10,59043
404770,AACF1506,CUST_04917,2024-05-13,2024-05-21,9,176843
480959,C098F0E0,CUST_04918,2024-10-05,2024-11-25,10,72371
631489,11DFE872,CUST_04919,2024-05-16,2024-06-19,10,178822
428459,E19BCCA8,CUST_04920,2024-03-29,2024-04-14,9,97368
78911,39C86BB9,CUST_04921,2025-02-08,2025-03-09,5,59241
79670,AFFD294A,CUST_04922,2024-05-04,2024-05-11,8,12342
628603,01C305AA,CUST_04923,2025-01-07,2025-02-04,3,108606
184450,7B4B110B,CUST_04924,2023-10-21,2023-12-10,2,91240
901123,3B29F57D,CUST_04925,2025-03-01,2025-03-21,2,134107
907116,7D886507,CUST_04926,2023-11-10,2023-12-12,7,5711
616394,25B779CE,CUST_04927,2024-01-03,2024-02-22,1,181593
727243,78B5B9A2,CUST_04928,2023-08-10,2023-10-05,8,30100
164882,1036465B,CUST_04929,2023-05-31,2023-07-30,10,34298
841441,01866D78,CUST_04930,2023-10-05,2023-12-01,3,194844
785764,FE721AE1,CUST_04931,2024-06-09,2024-06-16,7,129763
57259,8EBCBAA6,CUST_04932,2024-06-07,2024-06-23,1,95575
102002,D17DDD47,CUST_04933,2025-01-10,2025-02-23,3,196323
636191,20E44FAD,CUST_04934,2024-01-09,2024-01-24,3,176312
971665,7E98E199,CUST_04935,2024-06-09,2024-07-12,7,26270
957160,ACF261C5,CUST_04936,2023-12-02,2023-12-19,6,163147
524945,71287289,CUST_04937,2024-03-13,2024-04-23,4,105036
173676,F051B20A,CUST_04938,2024-05-17,2024-06-21,1,197875
950499,058125BB,CUST_04939,2024-05-31,2024-06-25,2,179723
817183,E54A8142,CUST_04940,2023-08-26,2023-09-11,10,163113
797343,C83AA71E,CUST_04941,2024-06-10,2024-06-17,2,37828
472750,09EC715E,CUST_04942,2024-08-16,2024-10-13,9,143545
491406,9889935A,CUST_04943,2023-09-11,2023-10-14,4,195872
905319,99B78B21,CUST_04944,2023-10-01,2023-11-01,10,78378
395085,0377D838,CUST_04945,2023-04-12,2023-05-30,1,177486
849030,103F2025,CUST_04946,2024-03-30,2024-05-08,1,26539
555705,509D4E92,CUST_04947,2023-04-14,2023-06-07,9,33304
759582,D7CFE845,CUST_04948,2024-09-24,2024-10-04,3,46873
994281,5.04E+55,CUST_04949,2024-05-22,2024-06-15,8,118750
294911,5D44F4BB,CUST_04950,2023-05-20,2023-05-31,6,112189
685911,ED66FE04,CUST_04951,2024-12-20,2025-01-04,6,178159
867110,F341C566,CUST_04952,2024-03-19,2024-04-20,7,7803
889161,79A249D9,CUST_04953,2024-08-09,2024-09-12,1,48417
769156,7AE3A97A,CUST_04954,2025-02-07,2025-03-01,8,146212
741969,7163AF18,CUST_04955,2024-04-24,2024-06-13,1,150217
881868,B9DE8BD9,CUST_04956,2023-07-11,2023-08-17,2,186459
568392,5.80E+13,CUST_04957,2024-10-05,2024-11-03,1,5723
49523,DB4A1399,CUST_04958,2023-06-06,2023-08-04,6,171956
670811,CFF06E33,CUST_04959,2024-09-16,2024-10-17,4,72455
4934,3BA4D92B,CUST_04960,2024-12-21,2025-02-14,2,73047
295708,73BC1D4C,CUST_04961,2023-10-10,2023-11-09,2,95362
404662,93AF9687,CUST_04962,2024-04-28,2024-05-21,10,138731
905491,9014865F,CUST_04963,2024-05-21,2024-07-16,1,50129
93404,CEC05077,CUST_04964,2024-01-16,2024-03-03,6,172103
316924,112D16D9,CUST_04965,2023-12-21,2023-12-24,6,88513
206728,2717AEC7,CUST_04966,2024-06-03,2024-07-06,1,131703
812956,0224C436,CUST_04967,2023-11-06,2023-12-18,10,18830
541364,9826782D,CUST_04968,2024-08-10,2024-09-05,5,171249
393123,DC6A9C08,CUST_04969,2023-07-16,2023-08-16,7,196388
305290,CC7562FC,CUST_04970,2024-12-06,2025-01-09,4,12540
691424,72821D97,CUST_04971,2023-04-23,2023-05-17,1,175697
77729,DD346CC3,CUST_04972,2023-11-23,2023-11-28,6,132353
564738,44F07832,CUST_04973,2023-04-05,2023-05-27,10,146817
173940,C12C7162,CUST_04974,2023-05-24,2023-06-20,5,181123
964844,43B00FBA,CUST_04975,2024-11-24,2024-12-13,10,39506
553559,51803EAE,CUST_04976,2025-01-20,2025-02-25,6,132770
756425,724FCFBC,CUST_04977,2024-03-04,2024-03-25,10,77502
978729,EF192A65,CUST_04978,2024-04-16,2024-05-30,7,107560
127311,1AA91A5F,CUST_04979,2025-01-24,2025-03-15,5,87862
467784,47B6ED22,CUST_04980,2023-08-21,2023-09-16,5,56495
445690,20B9D8DB,CUST_04981,2025-03-13,2025-04-10,6,9309
986108,F67CBED7,CUST_04982,2025-02-07,2025-04-03,5,32050
569580,839D4BE8,CUST_04983,2024-04-27,2024-05-12,8,154630
284941,41B3D471,CUST_04984,2024-09-22,2024-10-10,5,188726
843119,F3438E47,CUST_04985,2024-02-27,2024-03-23,3,44583
551685,D723E0C7,CUST_04986,2024-04-13,2024-05-28,10,155910
803410,29FA8638,CUST_04987,2024-11-02,2024-11-03,10,141781
25523,26750CAB,CUST_04988,2025-02-14,2025-02-20,6,183226
28264,0387A56E,CUST_04989,2024-04-29,2024-06-11,3,42919
596962,FE429DB3,CUST_04990,2024-04-28,2024-05-02,10,127259
985900,6666C846,CUST_04991,2024-09-13,2024-10-21,6,18650
124949,D7989FC3,CUST_04992,2024-10-16,2024-12-10,1,85174
391584,7B148FB4,CUST_04993,2025-01-27,2025-03-12,7,84870
215592,329612A4,CUST_04994,2023-05-03,2023-05-20,3,104830
353964,4573E92D,CUST_04995,2023-08-30,2023-10-02,3,162897
601406,98F2C5F7,CUST_04996,2024-03-29,2024-04-21,3,8671
593307,44DF4C74,CUST_04997,2024-12-19,2025-02-01,9,118397
505566,37CA027A,CUST_04998,2024-03-17,2024-05-14,3,37364
989670,CE33F306,CUST_04999,2024-11-22,2025-01-14,4,68804
516227,C8B5A2D1,CUST_05000,2023-09-22,2023-10-14,4,165072
449335,93195424,CUST_05001,2024-06-16,2024-07-25,9,143965
52070,CCB05CB9,CUST_05002,2024-02-11,2024-03-01,1,164073
465249,81B2951B,CUST_05003,2024-10-03,2024-10-21,6,14004
996271,F29E42B7,CUST_05004,2023-05-25,2023-07-22,8,172709
400176,FA40D91E,CUST_05005,2023-08-09,2023-09-07,9,55307
960952,A850E159,CUST_05006,2023-05-02,2023-05-08,4,165082
301011,911BA769,CUST_05007,2024-11-03,2024-12-16,1,140671
557631,31F075FC,CUST_05008,2024-07-09,2024-09-05,4,27174
864390,151C7DB9,CUST_05009,2023-12-25,2024-02-02,7,141727
481006,21E6B90C,CUST_05010,2024-03-25,2024-05-05,10,126495
141805,C24DB2BE,CUST_05011,2024-04-28,2024-05-19,8,131411
276237,BA7D1612,CUST_05012,2024-10-16,2024-12-05,7,64397
575950,9F86231D,CUST_05013,2024-09-22,2024-11-07,7,86762
984377,CF486AC2,CUST_05014,2024-09-17,2024-09-24,6,140702
477806,9874C85D,CUST_05015,2023-11-25,2024-01-07,4,40240
81352,33978613,CUST_05016,2023-08-02,2023-08-09,2,24600
714605,E7D69CCF,CUST_05017,2023-09-17,2023-10-06,3,107021
329552,56B88171,CUST_05018,2023-10-10,2023-11-08,9,102686
691263,5077B7D4,CUST_05019,2024-12-11,2024-12-25,8,74592
824467,5CB48A72,CUST_05020,2023-05-21,2023-05-27,6,46739
513873,98EFC667,CUST_05021,2024-01-01,2024-02-16,8,88120
846029,727A1587,CUST_05022,2024-08-02,2024-08-14,7,123001
875561,8D8398AF,CUST_05023,2023-06-30,2023-08-15,5,158162
330306,E41AB7F7,CUST_05024,2025-01-03,2025-01-11,2,43297
839591,CEAFF012,CUST_05025,2025-01-30,2025-03-03,9,179404
663100,BA172C7D,CUST_05026,2023-06-05,2023-07-14,3,42900
199245,9D392B38,CUST_05027,2025-01-09,2025-02-23,10,7214
196921,8FA716E6,CUST_05028,2024-06-04,2024-07-07,7,164581
652343,39C0EB2F,CUST_05029,2023-12-25,2024-01-01,6,117592
642673,B8D17990,CUST_05030,2023-04-16,2023-04-21,6,132058
942881,BD95ECA0,CUST_05031,2024-12-12,2025-01-26,8,95398
827536,3F5274FF,CUST_05032,2023-06-26,2023-07-10,3,30040
984551,A58A2C47,CUST_05033,2024-11-30,2024-12-29,10,195940
461943,B00C2DE1,CUST_05034,2025-02-13,2025-03-26,5,165523
136656,26FDE65D,CUST_05035,2024-12-26,2025-01-10,7,48860
644804,9A279967,CUST_05036,2023-11-13,2023-11-23,1,106142
163640,12537A88,CUST_05037,2024-07-24,2024-09-17,3,191588
466999,30C92403,CUST_05038,2023-08-19,2023-10-05,3,72603
492921,AE30B28F,CUST_05039,2024-05-17,2024-06-20,4,179069
26421,646B2A06,CUST_05040,2025-02-01,2025-02-27,8,58235
180755,9A0BD3A6,CUST_05041,2024-02-12,2024-03-26,10,176106
737542,A707653B,CUST_05042,2024-07-10,2024-08-06,1,199219
390278,CE4D1FFF,CUST_05043,2024-09-28,2024-11-23,2,74378
559851,AF0BC631,CUST_05044,2024-07-27,2024-09-25,4,153856
734271,28FF19C2,CUST_05045,2023-11-15,2024-01-02,2,184873
918339,EBC2DAA9,CUST_05046,2024-10-19,2024-11-02,8,114491
95351,41FA990A,CUST_05047,2025-03-13,2025-03-25,8,114673
359055,83BF02FE,CUST_05048,2024-11-25,2025-01-11,1,152048
47601,0C5C8567,CUST_05049,2024-01-13,2024-02-03,4,79424
211953,B3772AB4,CUST_05050,2023-12-24,2024-01-24,2,71572
759985,79698148,CUST_05051,2023-04-12,2023-06-08,5,23604
387518,303783,CUST_05052,2024-06-24,2024-08-07,2,45971
282857,D29862E5,CUST_05053,2023-10-07,2023-11-30,2,67683
837906,73ED9FF1,CUST_05054,2023-12-07,2024-01-03,2,36958
525219,D58004A8,CUST_05055,2025-01-12,2025-01-19,8,20518
599416,B148F392,CUST_05056,2024-02-20,2024-02-25,2,105533
207360,8.97E+28,CUST_05057,2023-08-08,2023-08-31,7,124944
575833,05FED0E2,CUST_05058,2024-07-06,2024-08-26,5,151496
566908,0C33D9CB,CUST_05059,2024-03-22,2024-05-10,9,15642
321577,4D68E3C6,CUST_05060,2023-07-22,2023-08-21,3,178493
346478,758857EB,CUST_05061,2023-11-28,2024-01-05,5,31653
186043,E792B46F,CUST_05062,2025-01-24,2025-03-13,8,129499
207001,8B9E77D5,CUST_05063,2025-02-21,2025-04-18,9,65634
702448,A2F5A52F,CUST_05064,2023-12-20,2023-12-29,9,66323
718212,3C034AE5,CUST_05065,2023-09-04,2023-09-10,3,32644
669450,5E9AF7B3,CUST_05066,2023-12-25,2024-02-13,9,71550
218163,F02D2345,CUST_05067,2025-01-30,2025-03-05,2,114562
171939,899BED87,CUST_05068,2023-12-28,2024-02-09,7,126299
219348,1223B89B,CUST_05069,2023-12-09,2024-01-11,3,158073
585830,B2E7C21A,CUST_05070,2023-04-22,2023-05-15,1,64292
535536,B0F2C201,CUST_05071,2023-07-28,2023-09-21,9,168055
841952,3BFB193D,CUST_05072,2024-06-19,2024-07-15,9,14886
86309,BED5D381,CUST_05073,2023-12-21,2024-02-15,10,30542
986933,DE7061AC,CUST_05074,2024-07-23,2024-08-14,1,110606
94813,76503ED3,CUST_05075,2023-11-01,2023-12-19,4,16031
145966,437602F0,CUST_05076,2023-03-22,2023-04-03,4,82448
932155,2.05E+53,CUST_05077,2024-10-21,2024-11-16,2,64829
37409,B0E5EDD9,CUST_05078,2023-03-27,2023-05-17,1,59336
103519,108FCEC3,CUST_05079,2024-12-07,2025-02-04,3,137892
668044,EA339B76,CUST_05080,2023-07-04,2023-08-28,5,15550
861098,CEBE4C42,CUST_05081,2024-07-24,2024-08-16,4,76984
831024,37664192,CUST_05082,2023-04-17,2023-05-03,4,41488
805261,C754738F,CUST_05083,2024-03-28,2024-05-27,4,114350
12056,38FAE7B8,CUST_05084,2024-02-11,2024-03-18,5,55429
28363,DEC7E2AD,CUST_05085,2025-03-19,2025-04-19,9,198982
180262,E31184EB,CUST_05086,2023-12-31,2024-02-16,7,161821
391632,B21C95A6,CUST_05087,2024-06-09,2024-06-11,3,99199
651682,4D41B745,CUST_05088,2024-07-19,2024-09-07,9,83043
255417,C77379F3,CUST_05089,2024-11-20,2024-12-08,3,185204
793047,99EAF86A,CUST_05090,2025-03-05,2025-03-14,1,113852
241801,0806BC0A,CUST_05091,2023-12-18,2024-02-07,7,197251
359907,4B320EE3,CUST_05092,2024-03-04,2024-03-22,7,155836
512515,177D8F28,CUST_05093,2024-01-26,2024-03-21,4,142223
311614,5FB9DBC3,CUST_05094,2023-10-15,2023-12-10,4,172518
325123,8987C288,CUST_05095,2025-02-25,2025-04-26,4,14239
76498,50DBC1FC,CUST_05096,2023-11-22,2024-01-18,1,92221
46350,8C39862C,CUST_05097,2023-05-13,2023-07-04,5,29854
629004,2942BA6B,CUST_05098,2023-12-25,2024-02-22,1,35268
726901,76142F2C,CUST_05099,2024-04-18,2024-05-10,4,9567
584815,E66B9B3D,CUST_05100,2023-06-29,2023-07-15,8,196013
531609,8875E9D4,CUST_05101,2024-01-10,2024-03-05,7,88078
173056,2E655CE2,CUST_05102,2023-12-24,2024-02-16,3,176146
45456,2BE05424,CUST_05103,2023-05-23,2023-06-20,2,48778
45253,502E5426,CUST_05104,2023-09-16,2023-11-14,3,62913
