review_id,Customer_ID,product_id,rating,comment,review_date
513,CUST034974,100512,3,Not as described.,2025-05-11
514,CUST463397,100513,2,Package arrived damaged.,2025-04-08
515,CUST048802,100514,5,Five stars!,2025-01-02
516,CUST516849,100515,4,Item was missing.,2025-01-22
517,CUST079555,100516,1,Highly recommended!,2024-12-18
518,CUST665168,100517,5,Item was missing.,2025-01-23
519,CUST570793,100518,5,Would not recommend.,2025-04-21
520,CUST294460,100519,1,Highly recommended!,2025-03-12
521,CUST607693,100520,5,Item was missing.,2025-06-21
522,CUST136637,100521,3,Would not recommend.,2024-12-14
523,CUST765471,100522,2,Highly recommended!,2024-12-17
524,CUST535480,100523,2,Good quality.,2025-06-20
525,CUST127493,100524,5,Not as described.,2025-01-12
526,CUST705326,100525,2,Not as described.,2025-07-04
527,CUST733859,100526,4,Highly recommended!,2024-12-28
528,CUST915831,100527,2,Not as described.,2025-04-04
529,CUST358137,100528,5,Excellent service!,2024-09-09
530,CUST997637,100529,2,Very satisfied.,2024-12-10
531,CUST807299,100530,1,Not as described.,2025-02-21
532,CUST430713,100531,3,Package arrived damaged.,2025-01-09
533,CUST052456,100532,5,Quick delivery.,2024-09-16
534,CUST630580,100533,2,Excellent service!,2025-03-22
535,CUST819270,100534,5,Quick delivery.,2025-05-23
536,CUST571314,100535,5,Not as described.,2025-05-23
537,CUST587180,100536,3,Highly recommended!,2025-01-14
538,CUST389616,100537,4,Five stars!,2024-10-19
539,CUST867303,100538,2,Would not recommend.,2025-03-25
540,CUST296440,100539,4,Quick delivery.,2024-08-16
541,CUST332217,100540,1,Great packaging.,2024-12-13
542,CUST774171,100541,5,Item was missing.,2025-04-02
543,CUST102306,100542,3,Excellent service!,2024-07-10
544,CUST271218,100543,2,Package arrived damaged.,2025-06-29
545,CUST418972,100544,5,Package arrived damaged.,2025-02-05
546,CUST358685,100545,2,Not as described.,2025-05-13
547,CUST237913,100546,1,Good quality.,2025-01-25
548,CUST594287,100547,2,Very satisfied.,2025-06-26
549,CUST590429,100548,2,Item was missing.,2025-04-20
550,CUST626988,100549,4,Five stars!,2025-01-09
551,CUST007071,100550,1,Excellent service!,2025-02-18
552,CUST534588,100551,3,Average experience.,2024-12-01
553,CUST237399,100552,4,Five stars!,2024-07-22
554,CUST087789,100553,2,Too expensive.,2025-04-08
555,CUST185521,100554,3,Would not recommend.,2024-11-17
556,CUST109880,100555,5,Average experience.,2025-06-19
557,CUST532761,100556,3,Great packaging.,2024-08-17
558,CUST917655,100557,4,Will buy again.,2025-02-24
559,CUST682659,100558,2,Poor communication.,2024-08-29
560,CUST665857,100559,3,Quick delivery.,2025-07-05
561,CUST844509,100560,1,Too expensive.,2025-04-04
562,CUST172210,100561,5,Excellent service!,2025-01-31
563,CUST444242,100562,3,Quick delivery.,2024-08-01
564,CUST462732,100563,4,Average experience.,2024-07-15
565,CUST914722,100564,4,Very satisfied.,2025-02-21
566,CUST505053,100565,3,Five stars!,2024-10-09
567,CUST028632,100566,2,Item was missing.,2024-08-27
568,CUST088485,100567,1,Great packaging.,2025-03-06
569,CUST459431,100568,3,Quick delivery.,2024-08-07
570,CUST198413,100569,1,Highly recommended!,2025-06-20
571,CUST319875,100570,5,Very satisfied.,2025-03-02
572,CUST736346,100571,3,Five stars!,2025-04-09
573,CUST583640,100572,3,Will buy again.,2025-04-11
574,CUST058493,100573,2,Good quality.,2024-10-06
575,CUST547675,100574,4,Great packaging.,2025-05-10
576,CUST882111,100575,1,Average experience.,2025-03-24
577,CUST160336,100576,2,Highly recommended!,2025-07-05
578,CUST360608,100577,5,Not as described.,2024-07-10
579,CUST806260,100578,5,Quick delivery.,2025-05-31
580,CUST206417,100579,3,Would not recommend.,2025-05-03
581,CUST862395,100580,4,Very satisfied.,2025-06-03
582,CUST809132,100581,4,Will buy again.,2024-11-12
583,CUST274606,100582,1,Too expensive.,2025-04-19
584,CUST027212,100583,1,Highly recommended!,2024-10-31
585,CUST175851,100584,2,Not as described.,2024-08-14
586,CUST222016,100585,2,Too expensive.,2025-04-09
587,CUST985540,100586,5,Quick delivery.,2024-12-07
588,CUST018658,100587,4,Very satisfied.,2024-08-06
589,CUST576554,100588,5,Would not recommend.,2024-08-11
590,CUST774235,100589,2,Very satisfied.,2025-03-11
591,CUST835306,100590,2,Average experience.,2024-09-28
592,CUST799204,100591,3,Item was missing.,2024-07-21
593,CUST388856,100592,4,Package arrived damaged.,2025-06-21
594,CUST424022,100593,2,Item was missing.,2025-05-25
595,CUST033063,100594,4,Would not recommend.,2025-01-12
596,CUST005757,100595,1,Great packaging.,2024-12-05
597,CUST934453,100596,1,Very satisfied.,2024-10-09
598,CUST022990,100597,1,Great packaging.,2024-11-23
599,CUST336370,100598,4,Package arrived damaged.,2025-03-28
600,CUST909508,100599,4,Highly recommended!,2024-08-01
601,CUST435392,100600,4,Item was missing.,2024-09-29
602,CUST779649,100601,1,Quick delivery.,2024-12-15
603,CUST410399,100602,3,Highly recommended!,2024-10-20
604,CUST713568,100603,2,Not as described.,2025-02-10
605,CUST529344,100604,5,Highly recommended!,2024-11-12
606,CUST562514,100605,3,Package arrived damaged.,2025-06-22
607,CUST773594,100606,3,Excellent service!,2025-06-15
608,CUST715843,100607,3,Very satisfied.,2025-05-12
609,CUST182008,100608,2,Five stars!,2025-01-14
610,CUST369306,100609,4,Poor communication.,2024-12-21
611,CUST372167,100610,1,Will buy again.,2025-06-07
612,CUST286320,100611,3,Excellent service!,2024-12-23
613,CUST575143,100612,4,Average experience.,2025-06-28
614,CUST509423,100613,1,Five stars!,2025-06-29
615,CUST052791,100614,4,Quick delivery.,2024-07-24
616,CUST809897,100615,4,Package arrived damaged.,2025-01-31
617,CUST348353,100616,1,Poor communication.,2025-06-28
618,CUST016287,100617,3,Excellent service!,2024-09-28
619,CUST894546,100618,1,Good quality.,2024-10-16
620,CUST444486,100619,5,Very satisfied.,2024-12-07
621,CUST386340,100620,4,Good quality.,2024-11-09
622,CUST620156,100621,1,Will buy again.,2024-12-17
623,CUST131268,100622,4,Would not recommend.,2025-04-02
624,CUST798524,100623,2,Poor communication.,2024-07-31
625,CUST470733,100624,1,Package arrived damaged.,2024-10-17
626,CUST703603,100625,3,Excellent service!,2025-04-07
627,CUST932543,100626,5,Poor communication.,2024-09-03
628,CUST115723,100627,4,Average experience.,2024-07-25
629,CUST689891,100628,5,Five stars!,2024-11-15
630,CUST785962,100629,2,Average experience.,2025-06-16
631,CUST821226,100630,4,Excellent service!,2024-10-15
632,CUST032303,100631,2,Very satisfied.,2024-09-25
633,CUST838713,100632,3,Would not recommend.,2025-01-31
634,CUST295300,100633,5,Good quality.,2025-04-25
635,CUST302561,100634,5,Would not recommend.,2024-08-15
636,CUST525572,100635,2,Highly recommended!,2025-01-21
637,CUST260595,100636,1,Great packaging.,2025-03-16
638,CUST285940,100637,4,Quick delivery.,2025-03-24
639,CUST201940,100638,5,Too expensive.,2024-10-22
640,CUST450112,100639,4,Poor communication.,2024-09-15
641,CUST810131,100640,5,Quick delivery.,2025-01-28
642,CUST687904,100641,4,Average experience.,2025-05-03
643,CUST725357,100642,4,Item was missing.,2024-07-14
644,CUST357464,100643,2,Great packaging.,2025-06-23
645,CUST150427,100644,3,Too expensive.,2024-10-11
646,CUST439163,100645,1,Excellent service!,2025-02-09
647,CUST661361,100646,2,Will buy again.,2025-04-29
648,CUST385179,100647,4,Great packaging.,2025-04-17
649,CUST211650,100648,3,Average experience.,2024-10-18
650,CUST510970,100649,2,Too expensive.,2025-06-19
651,CUST023152,100650,2,Item was missing.,2025-05-23
652,CUST592355,100651,5,Great packaging.,2025-05-22
653,CUST468175,100652,3,Will buy again.,2024-11-28
654,CUST225292,100653,4,Item was missing.,2025-03-10
655,CUST939564,100654,1,Item was missing.,2024-08-21
656,CUST099264,100655,4,Highly recommended!,2024-09-02
657,CUST106548,100656,1,Good quality.,2025-01-17
658,CUST846788,100657,1,Very satisfied.,2025-07-05
659,CUST404015,100658,2,Would not recommend.,2025-05-11
660,CUST056782,100659,4,Will buy again.,2024-09-21
661,CUST135721,100660,3,Very satisfied.,2025-01-19
662,CUST799969,100661,3,Would not recommend.,2024-07-15
663,CUST211915,100662,3,Great packaging.,2024-08-13
664,CUST293079,100663,1,Five stars!,2025-04-20
665,CUST848951,100664,1,Would not recommend.,2024-11-02
666,CUST605176,100665,5,Will buy again.,2025-01-11
667,CUST817347,100666,2,Quick delivery.,2025-02-24
668,CUST464297,100667,1,Package arrived damaged.,2025-04-16
669,CUST810657,100668,4,Will buy again.,2025-04-18
670,CUST401677,100669,3,Will buy again.,2025-06-01
671,CUST960903,100670,2,Would not recommend.,2024-10-12
672,CUST385316,100671,3,Package arrived damaged.,2024-12-17
673,CUST595072,100672,2,Very satisfied.,2025-01-27
674,CUST565781,100673,4,Would not recommend.,2025-03-22
675,CUST955752,100674,5,Poor communication.,2024-11-19
676,CUST492575,100675,3,Item was missing.,2025-03-08
677,CUST379749,100676,4,Item was missing.,2025-01-19
678,CUST263180,100677,2,Would not recommend.,2025-05-02
679,CUST285955,100678,2,Item was missing.,2024-10-20
680,CUST665197,100679,2,Good quality.,2025-03-24
681,CUST304019,100680,1,Would not recommend.,2025-05-04
682,CUST373548,100681,3,Good quality.,2024-08-12
683,CUST344020,100682,2,Good quality.,2025-07-07
684,CUST757978,100683,2,Good quality.,2024-09-13
685,CUST313556,100684,1,Very satisfied.,2024-11-02
686,CUST151632,100685,1,Average experience.,2025-05-30
687,CUST057462,100686,4,Too expensive.,2024-08-05
688,CUST836942,100687,1,Highly recommended!,2025-03-17
689,CUST333558,100688,3,Would not recommend.,2025-04-25
690,CUST076458,100689,4,Not as described.,2025-03-05
691,CUST791700,100690,1,Package arrived damaged.,2025-04-29
692,CUST169696,100691,4,Would not recommend.,2025-01-03
693,CUST550066,100692,2,Highly recommended!,2025-05-29
694,CUST862451,100693,2,Will buy again.,2025-05-29
695,CUST128135,100694,1,Five stars!,2025-01-25
696,CUST015638,100695,4,Package arrived damaged.,2024-10-27
697,CUST847358,100696,1,Very satisfied.,2024-12-04
698,CUST633625,100697,4,Item was missing.,2025-04-18
699,CUST240631,100698,1,Excellent service!,2024-07-18
700,CUST977142,100699,5,Great packaging.,2024-11-29
701,CUST341769,100700,3,Will buy again.,2024-07-30
702,CUST996094,100701,5,Item was missing.,2024-07-23
703,CUST899440,100702,5,Good quality.,2024-12-01
704,CUST625424,100703,4,Quick delivery.,2024-12-08
705,CUST746680,100704,3,Good quality.,2025-01-31
706,CUST794523,100705,4,Too expensive.,2025-03-21
707,CUST596766,100706,3,Average experience.,2025-05-02
708,CUST795364,100707,1,Would not recommend.,2025-01-02
709,CUST383146,100708,4,Poor communication.,2025-01-22
710,CUST934774,100709,2,Too expensive.,2025-06-29
711,CUST690230,100710,5,Too expensive.,2025-03-26
712,CUST157676,100711,2,Item was missing.,2024-12-08
713,CUST888765,100712,1,Great packaging.,2025-03-07
714,CUST222907,100713,2,Not as described.,2025-05-24
715,CUST893463,100714,5,Very satisfied.,2024-11-13
716,CUST524125,100715,4,Item was missing.,2025-06-11
717,CUST581447,100716,5,Quick delivery.,2025-01-10
718,CUST624430,100717,1,Great packaging.,2025-01-04
719,CUST783376,100718,1,Great packaging.,2025-07-05
720,CUST885723,100719,1,Poor communication.,2025-05-16
721,CUST880772,100720,2,Great packaging.,2025-07-08
722,CUST588345,100721,2,Not as described.,2024-11-20
723,CUST040494,100722,3,Package arrived damaged.,2025-06-20
724,CUST092705,100723,1,Poor communication.,2025-03-30
725,CUST346827,100724,3,Not as described.,2024-12-13
726,CUST593852,100725,5,Quick delivery.,2025-01-08
727,CUST089250,100726,3,Very satisfied.,2024-11-15
728,CUST385047,100727,3,Quick delivery.,2024-11-25
729,CUST897166,100728,4,Average experience.,2025-01-20
730,CUST204556,100729,5,Would not recommend.,2025-05-16
731,CUST053276,100730,2,Too expensive.,2024-08-10
732,CUST380427,100731,5,Will buy again.,2025-01-10
733,CUST470548,100732,5,Very satisfied.,2024-09-03
734,CUST480690,100733,5,Quick delivery.,2024-09-28
735,CUST915429,100734,4,Will buy again.,2024-10-04
736,CUST786612,100735,1,Average experience.,2024-10-16
737,CUST494218,100736,5,Excellent service!,2024-08-26
738,CUST668984,100737,3,Would not recommend.,2024-11-24
739,CUST661010,100738,3,Item was missing.,2024-10-17
740,CUST968737,100739,5,Quick delivery.,2024-09-27
741,CUST880429,100740,2,Not as described.,2024-07-27
742,CUST029865,100741,3,Too expensive.,2024-11-26
743,CUST731590,100742,3,Very satisfied.,2024-11-18
744,CUST861586,100743,2,Excellent service!,2024-09-06
745,CUST831455,100744,2,Too expensive.,2024-09-11
746,CUST646094,100745,4,Great packaging.,2025-06-07
747,CUST236209,100746,5,Not as described.,2025-02-14
748,CUST542688,100747,3,Average experience.,2024-11-22
749,CUST573757,100748,5,Good quality.,2025-01-26
750,CUST704510,100749,5,Too expensive.,2025-06-27
751,CUST496776,100750,2,Five stars!,2024-10-15
752,CUST318558,100751,3,Poor communication.,2025-06-11
753,CUST460811,100752,5,Will buy again.,2025-01-16
754,CUST455688,100753,2,Five stars!,2024-07-13
755,CUST442913,100754,5,Too expensive.,2025-05-16
756,CUST930465,100755,5,Very satisfied.,2025-02-19
757,CUST017468,100756,5,Quick delivery.,2024-07-09
758,CUST183857,100757,1,Would not recommend.,2024-09-10
759,CUST641525,100758,5,Average experience.,2024-11-24
760,CUST943823,100759,5,Average experience.,2024-10-21
761,CUST462858,100760,3,Excellent service!,2025-06-12
762,CUST665729,100761,4,Great packaging.,2025-02-20
763,CUST953952,100762,2,Package arrived damaged.,2024-08-02
764,CUST096232,100763,2,Package arrived damaged.,2025-03-27
765,CUST878128,100764,5,Item was missing.,2025-06-17
766,CUST023561,100765,5,Excellent service!,2025-05-28
767,CUST548736,100766,2,Would not recommend.,2025-04-30
768,CUST761185,100767,5,Quick delivery.,2025-07-08
769,CUST958388,100768,4,Excellent service!,2025-06-01
770,CUST815509,100769,5,Would not recommend.,2025-01-16
771,CUST682492,100770,1,Five stars!,2024-12-02
772,CUST063748,100771,4,Good quality.,2025-04-08
773,CUST283407,100772,1,Average experience.,2025-03-29
774,CUST958638,100773,4,Poor communication.,2025-07-07
775,CUST273708,100774,4,Average experience.,2025-01-05
776,CUST780047,100775,2,Too expensive.,2024-12-18
777,CUST097569,100776,2,Great packaging.,2024-12-16
778,CUST876620,100777,3,Item was missing.,2024-11-07
779,CUST762691,100778,5,Five stars!,2025-02-21
780,CUST827565,100779,1,Item was missing.,2025-01-03
781,CUST015412,100780,5,Package arrived damaged.,2024-11-22
782,CUST116200,100781,1,Package arrived damaged.,2024-12-10
783,CUST781452,100782,2,Good quality.,2025-01-25
784,CUST199686,100783,1,Item was missing.,2024-10-26
785,CUST929203,100784,3,Package arrived damaged.,2024-10-13
786,CUST636836,100785,5,Will buy again.,2024-11-19
787,CUST943999,100786,2,Will buy again.,2025-02-27
788,CUST578059,100787,5,Too expensive.,2024-10-21
789,CUST857976,100788,3,Would not recommend.,2025-04-28
790,CUST841966,100789,2,Not as described.,2024-07-23
791,CUST895184,100790,1,Item was missing.,2024-09-17
792,CUST837536,100791,5,Quick delivery.,2024-10-25
793,CUST582525,100792,3,Average experience.,2024-08-02
794,CUST110608,100793,1,Will buy again.,2025-03-02
795,CUST869635,100794,1,Very satisfied.,2024-11-13
796,CUST693402,100795,5,Excellent service!,2025-01-13
797,CUST715858,100796,4,Highly recommended!,2025-03-22
798,CUST686247,100797,2,Very satisfied.,2024-09-18
799,CUST956511,100798,4,Very satisfied.,2025-03-24
800,CUST388678,100799,2,Five stars!,2025-05-03
801,CUST174134,100800,4,Item was missing.,2024-09-05
802,CUST057047,100801,3,Too expensive.,2024-10-25
803,CUST744637,100802,3,Not as described.,2025-04-14
804,CUST978709,100803,3,Item was missing.,2024-08-22
805,CUST284542,100804,2,Five stars!,2025-06-12
806,CUST983778,100805,3,Not as described.,2024-12-17
807,CUST754301,100806,5,Package arrived damaged.,2024-07-22
808,CUST833837,100807,4,Excellent service!,2025-02-11
809,CUST607402,100808,5,Would not recommend.,2025-04-08
810,CUST797991,100809,5,Quick delivery.,2024-07-26
811,CUST174662,100810,5,Quick delivery.,2025-02-11
812,CUST960732,100811,3,Not as described.,2024-10-21
813,CUST761315,100812,5,Too expensive.,2025-06-26
814,CUST208256,100813,3,Item was missing.,2024-08-31
815,CUST590973,100814,3,Quick delivery.,2025-03-14
816,CUST908672,100815,3,Very satisfied.,2024-11-10
817,CUST652523,100816,4,Package arrived damaged.,2024-08-24
818,CUST580454,100817,2,Item was missing.,2024-10-04
819,CUST079447,100818,4,Package arrived damaged.,2025-07-07
820,CUST458914,100819,1,Excellent service!,2025-07-04
821,CUST327235,100820,3,Will buy again.,2025-02-27
822,CUST736807,100821,3,Average experience.,2024-08-30
823,CUST931648,100822,3,Item was missing.,2025-02-14
824,CUST705755,100823,4,Quick delivery.,2024-10-17
825,CUST372070,100824,3,Five stars!,2024-12-24
826,CUST594537,100825,3,Poor communication.,2025-05-15
827,CUST091394,100826,2,Highly recommended!,2025-01-04
828,CUST054571,100827,1,Very satisfied.,2024-09-07
829,CUST100004,100828,1,Would not recommend.,2025-02-16
830,CUST757817,100829,3,Good quality.,2025-01-07
831,CUST083166,100830,1,Package arrived damaged.,2024-12-14
832,CUST998157,100831,5,Package arrived damaged.,2025-04-12
833,CUST802030,100832,1,Would not recommend.,2025-07-01
834,CUST855168,100833,1,Good quality.,2024-11-24
835,CUST539415,100834,1,Would not recommend.,2025-04-27
836,CUST556738,100835,4,Average experience.,2025-02-15
837,CUST728490,100836,2,Very satisfied.,2024-11-22
838,CUST733935,100837,1,Item was missing.,2025-05-25
839,CUST085688,100838,1,Not as described.,2024-08-01
840,CUST151215,100839,3,Excellent service!,2025-04-14
841,CUST322931,100840,3,Quick delivery.,2024-12-21
842,CUST972211,100841,5,Would not recommend.,2024-11-09
843,CUST035677,100842,5,Poor communication.,2025-05-12
844,CUST220359,100843,1,Poor communication.,2025-06-27
845,CUST506284,100844,3,Five stars!,2025-03-21
846,CUST114544,100845,1,Too expensive.,2025-05-22
847,CUST525446,100846,3,Very satisfied.,2025-06-07
848,CUST266002,100847,3,Average experience.,2025-06-22
849,CUST375925,100848,4,Not as described.,2025-01-12
850,CUST964648,100849,4,Very satisfied.,2025-04-30
851,CUST205417,100850,2,Highly recommended!,2025-03-06
852,CUST156591,100851,2,Good quality.,2024-09-02
853,CUST840548,100852,4,Package arrived damaged.,2024-08-17
854,CUST895589,100853,5,Good quality.,2024-08-29
855,CUST523254,100854,5,Too expensive.,2025-04-06
856,CUST461700,100855,4,Poor communication.,2025-01-20
857,CUST914971,100856,1,Too expensive.,2024-07-09
858,CUST982302,100857,5,Quick delivery.,2025-03-01
859,CUST785872,100858,2,Quick delivery.,2025-04-17
860,CUST639584,100859,2,Package arrived damaged.,2024-09-22
861,CUST703454,100860,1,Package arrived damaged.,2025-03-03
862,CUST946000,100861,5,Average experience.,2025-01-26
863,CUST770758,100862,2,Excellent service!,2024-10-17
864,CUST264096,100863,1,Great packaging.,2025-03-15
865,CUST485870,100864,1,Very satisfied.,2024-11-09
866,CUST680478,100865,4,Poor communication.,2024-07-16
867,CUST138349,100866,1,Too expensive.,2024-11-01
868,CUST972093,100867,5,Would not recommend.,2024-07-29
869,CUST324287,100868,1,Very satisfied.,2025-02-10
870,CUST950783,100869,3,Quick delivery.,2025-01-12
871,CUST368973,100870,3,Excellent service!,2024-11-17
872,CUST006486,100871,2,Item was missing.,2025-05-23
873,CUST201978,100872,3,Very satisfied.,2025-02-18
874,CUST687176,100873,5,Poor communication.,2024-11-10
875,CUST573255,100874,2,Poor communication.,2024-09-15
876,CUST336801,100875,3,Average experience.,2025-02-03
877,CUST665608,100876,2,Package arrived damaged.,2025-03-14
878,CUST887232,100877,5,Package arrived damaged.,2024-07-15
879,CUST376743,100878,4,Five stars!,2024-11-27
880,CUST876439,100879,3,Excellent service!,2024-08-25
881,CUST652011,100880,1,Quick delivery.,2024-11-30
882,CUST572642,100881,3,Great packaging.,2025-02-06
883,CUST947144,100882,3,Excellent service!,2025-01-31
884,CUST826635,100883,2,Quick delivery.,2024-08-09
885,CUST940554,100884,3,Too expensive.,2025-01-21
886,CUST524983,100885,1,Highly recommended!,2025-06-24
887,CUST891130,100886,1,Great packaging.,2024-11-04
888,CUST399919,100887,3,Too expensive.,2025-03-22
889,CUST056872,100888,3,Would not recommend.,2024-12-01
890,CUST162527,100889,2,Would not recommend.,2024-12-30
891,CUST447322,100890,5,Package arrived damaged.,2024-08-03
892,CUST080319,100891,5,Too expensive.,2025-06-17
893,CUST198977,100892,2,Five stars!,2024-11-14
894,CUST647133,100893,3,Package arrived damaged.,2024-09-25
895,CUST417679,100894,1,Will buy again.,2024-09-06
896,CUST955740,100895,4,Five stars!,2025-02-01
897,CUST368661,100896,2,Good quality.,2025-03-24
898,CUST494415,100897,2,Highly recommended!,2025-01-28
899,CUST225721,100898,2,Will buy again.,2024-09-30
900,CUST417837,100899,5,Highly recommended!,2024-08-11
901,CUST818933,100900,5,Not as described.,2024-08-12
902,CUST775526,100901,2,Too expensive.,2024-07-16
903,CUST280834,100902,2,Good quality.,2024-11-11
904,CUST279385,100903,2,Five stars!,2025-05-22
905,CUST295060,100904,5,Very satisfied.,2024-09-30
906,CUST961394,100905,3,Good quality.,2025-02-09
907,CUST879722,100906,3,Package arrived damaged.,2025-03-05
908,CUST399905,100907,5,Highly recommended!,2025-06-23
909,CUST098726,100908,4,Too expensive.,2025-05-30
910,CUST196629,100909,2,Very satisfied.,2025-01-01
911,CUST017939,100910,2,Excellent service!,2025-03-08
912,CUST753444,100911,5,Average experience.,2025-02-09
913,CUST475032,100912,2,Very satisfied.,2025-04-28
914,CUST677327,100913,2,Average experience.,2024-07-25
915,CUST513213,100914,4,Item was missing.,2025-03-17
916,CUST454418,100915,2,Not as described.,2025-06-13
917,CUST110969,100916,2,Average experience.,2025-06-08
918,CUST907600,100917,5,Package arrived damaged.,2025-04-22
919,CUST638609,100918,5,Will buy again.,2024-08-03
920,CUST340983,100919,2,Five stars!,2024-09-23
921,CUST214780,100920,1,Five stars!,2024-12-22
922,CUST011363,100921,5,Very satisfied.,2025-02-06
923,CUST486018,100922,1,Great packaging.,2025-05-21
924,CUST959020,100923,1,Average experience.,2024-07-29
925,CUST762163,100924,2,Five stars!,2024-10-20
926,CUST324443,100925,2,Too expensive.,2024-12-13
927,CUST192176,100926,1,Quick delivery.,2025-06-15
928,CUST761443,100927,3,Item was missing.,2025-05-23
929,CUST836489,100928,5,Good quality.,2025-02-19
930,CUST380346,100929,1,Too expensive.,2024-08-31
931,CUST107477,100930,3,Highly recommended!,2024-09-26
932,CUST591864,100931,1,Poor communication.,2025-01-04
933,CUST196224,100932,4,Highly recommended!,2024-12-27
934,CUST962344,100933,1,Good quality.,2025-04-01
935,CUST499064,100934,1,Highly recommended!,2025-02-27
936,CUST872007,100935,5,Too expensive.,2024-11-06
937,CUST514520,100936,2,Package arrived damaged.,2024-12-25
938,CUST707590,100937,1,Poor communication.,2025-01-10
939,CUST526579,100938,3,Will buy again.,2025-05-30
940,CUST736471,100939,5,Package arrived damaged.,2024-10-26
941,CUST130650,100940,2,Excellent service!,2024-10-29
942,CUST434012,100941,1,Too expensive.,2025-02-18
943,CUST956776,100942,4,Would not recommend.,2025-04-26
944,CUST709127,100943,4,Great packaging.,2024-09-22
945,CUST233519,100944,2,Will buy again.,2025-05-17
946,CUST008477,100945,1,Highly recommended!,2025-03-04
947,CUST225857,100946,5,Will buy again.,2024-11-08
948,CUST588980,100947,2,Average experience.,2025-05-26
949,CUST432604,100948,5,Average experience.,2024-09-27
950,CUST595369,100949,2,Too expensive.,2025-05-29
951,CUST177663,100950,5,Quick delivery.,2025-02-01
952,CUST442388,100951,1,Excellent service!,2025-03-29
953,CUST835988,100952,3,Package arrived damaged.,2025-01-20
954,CUST519809,100953,1,Five stars!,2025-05-16
955,CUST730911,100954,4,Excellent service!,2024-07-30
956,CUST976967,100955,1,Will buy again.,2025-06-22
957,CUST961533,100956,2,Poor communication.,2025-01-08
958,CUST880656,100957,1,Too expensive.,2024-10-14
959,CUST789532,100958,3,Too expensive.,2024-08-19
960,CUST069041,100959,3,Quick delivery.,2024-12-06
961,CUST674089,100960,4,Would not recommend.,2024-07-30
962,CUST669568,100961,1,Very satisfied.,2025-02-01
963,CUST203382,100962,4,Item was missing.,2024-10-09
964,CUST491113,100963,2,Great packaging.,2025-04-20
965,CUST743363,100964,1,Great packaging.,2025-07-06
966,CUST911441,100965,5,Five stars!,2024-10-28
967,CUST511515,100966,4,Highly recommended!,2025-07-06
968,CUST141698,100967,2,Highly recommended!,2025-04-06
969,CUST820279,100968,1,Average experience.,2024-08-28
970,CUST383071,100969,5,Good quality.,2025-02-21
971,CUST080608,100970,3,Too expensive.,2024-11-23
972,CUST280379,100971,4,Will buy again.,2025-03-23
973,CUST663308,100972,4,Five stars!,2024-11-06
974,CUST335267,100973,3,Too expensive.,2025-03-11
975,CUST878379,100974,4,Good quality.,2025-03-11
976,CUST469439,100975,2,Quick delivery.,2024-10-31
977,CUST109010,100976,1,Quick delivery.,2025-03-31
978,CUST806874,100977,5,Five stars!,2024-10-17
979,CUST516958,100978,4,Good quality.,2025-04-23
980,CUST413809,100979,5,Five stars!,2024-11-11
981,CUST774728,100980,4,Package arrived damaged.,2025-04-09
982,CUST281645,100981,3,Package arrived damaged.,2024-08-07
983,CUST599547,100982,5,Five stars!,2024-10-18
984,CUST322952,100983,5,Package arrived damaged.,2024-10-31
985,CUST254241,100984,4,Too expensive.,2024-10-20
986,CUST064963,100985,2,Quick delivery.,2025-04-19
987,CUST336446,100986,4,Not as described.,2025-04-05
988,CUST950592,100987,1,Would not recommend.,2024-11-02
989,CUST406783,100988,1,Too expensive.,2025-05-14
990,CUST765997,100989,2,Poor communication.,2024-12-21
991,CUST802489,100990,1,Package arrived damaged.,2024-09-10
992,CUST763669,100991,1,Item was missing.,2025-03-17
993,CUST868051,100992,4,Package arrived damaged.,2024-08-12
994,CUST341836,100993,1,Package arrived damaged.,2025-01-19
995,CUST775681,100994,3,Not as described.,2025-04-25
996,CUST313508,100995,4,Quick delivery.,2025-05-14
997,CUST276020,100996,5,Good quality.,2025-05-17
998,CUST071841,100997,5,Excellent service!,2025-02-03
999,CUST582173,100998,4,Very satisfied.,2025-02-16
1000,CUST872727,100999,5,Excellent service!,2024-12-24
1001,CUST505702,101000,4,Quick delivery.,2024-07-17
1002,CUST440035,101001,3,Good quality.,2024-07-18
1003,CUST014199,101002,1,Poor communication.,2025-01-07
1004,CUST161706,101003,4,Too expensive.,2024-12-21
1005,CUST539411,101004,5,Excellent service!,2024-07-24
1006,CUST775437,101005,5,Item was missing.,2025-03-16
1007,CUST248555,101006,5,Excellent service!,2024-07-19
1008,CUST655116,101007,2,Too expensive.,2024-12-21
1009,CUST121238,101008,5,Would not recommend.,2024-08-20
1010,CUST293054,101009,1,Will buy again.,2024-10-11
1011,CUST144309,101010,5,Poor communication.,2025-03-27
1012,CUST538030,101011,5,Package arrived damaged.,2025-07-01
1013,CUST651239,101012,1,Excellent service!,2025-04-21
1014,CUST666303,101013,4,Poor communication.,2025-06-19
1015,CUST686114,101014,3,Too expensive.,2024-12-16
1016,CUST332445,101015,1,Quick delivery.,2025-03-19
1017,CUST019559,101016,5,Excellent service!,2025-05-03
1018,CUST974261,101017,5,Five stars!,2025-01-11
1019,CUST395315,101018,2,Very satisfied.,2025-05-12
1020,CUST248698,101019,1,Great packaging.,2025-02-09
1021,CUST925882,101020,2,Would not recommend.,2025-03-08
1022,CUST968640,101021,1,Quick delivery.,2025-03-01
